6,9,12,20,35.57,17,0
1,36,56,77,35.67,58,0
8,3,4,13,47.11,13,0
11,13,18,23,34.46,18,0
7,5,8,9,28.36,8,0
15,9,16,23,69.33,20,0
4,3,4,7,17.4,7,0
9,11,20,26,44.04,22,0
9,15,14,24,42.2,18,0
12,9,16,21,32.61,18,0
10,9,16,20,27.2,17,0
17,25,38,35,53.96,24,0
16,17,28,36,81.27,29,1
4,3,4,6,16.5,6,0
8,5,8,9,32.14,8,1
19,11,18,26,60.39,22,1
20,11,18,28,66.64,24,1
15,5,8,14,45.57,13,1
8,3,4,7,26.31,7,0
27,25,4,51,54.19,30,0
2,3,4,7,19.62,7,0
18,11,18,25,98.09,21,1
17,5,8,17,102.01,16,0
19,19,36,45,81.98,37,0
8,11,8,18,32.24,13,0
6,3,4,6,19.81,6,0
19,21,36,44,67.22,35,0
13,17,32,34,50.85,27,0
20,19,36,44,79.08,36,0
7,3,4,6,22.92,6,0
11,7,12,14,35.9,12,0
14,17,24,24,47.16,17,0
11,7,12,14,35.9,12,0
11,17,24,26,31.49,19,0
8,3,4,7,30.96,7,1
7,5,8,9,33.52,8,1
12,9,14,15,38.68,12,1
13,9,14,15,36.9,12,1
12,5,8,16,58.18,15,0
7,5,8,11,28.81,10,0
22,13,22,37,54.02,32,0
19,15,28,40,63.87,34,0
16,17,32,41,44.52,34,0
12,7,12,12,44.56,10,1
8,5,8,12,29.67,11,0
37,48,80,93,111.77,68,0
1,16,12,34,29.35,24,0
1,7,12,12,14.12,10,0
1,95,188,238,47.04,192,0
0,9,16,17,16.86,14,0
1,5,8,9,18.88,8,0
1,11,18,20,21.36,16,0
0,7,12,19,21.01,17,0
2,15,24,27,10.04,21,0
1,11,16,20,15.38,16,0
1,9,16,19,25.24,16,0
2,13,24,30,28.86,25,0
16,115,212,262,129.4,206,0
1,7,12,15,13.27,13,0
2,3,4,7,16.5,7,0
5,49,56,65,31.64,42,0
0,3,4,6,7.91,6,0
1,7,12,14,16.21,12,0
0,3,4,7,6.17,7,0
0,17,26,30,27.36,23,0
0,5,8,12,11.89,11,0
3,3,4,5,15.37,5,0
7,13,24,30,19.28,25,0
34,37,72,90,65.2,73,1
23,5,8,25,43.78,24,1
9,9,16,20,19.63,17,0
31,17,30,44,75.47,37,1
3,7,12,14,16.66,12,0
1,5,8,13,14.42,12,0
1,84,140,153,51.11,108,0
4,25,48,71,63.69,60,0
5,29,56,66,99.56,53,0
1,3,4,7,15.92,7,0
1,17,30,36,26.08,29,0
2,3,4,5,13.87,5,0
1,3,4,5,13.87,5,0
16,110,196,247,116.17,192,0
1,5,8,10,11.85,9,0
2,9,16,18,7.24,15,0
3,5,6,8,19.66,7,0
14,9,16,22,27.48,19,0
5,3,4,9,38.94,9,0
4,7,12,13,19.64,11,0
7,7,10,13,31.08,11,1
19,13,22,24,37.91,19,0
31,18,24,48,79.38,39,0
8,7,10,13,31.08,11,1
9,9,10,18,32.1,15,1
0,3,4,7,15.09,7,0
4,3,4,8,26.92,8,0
4,3,4,7,10.92,7,0
2,3,4,7,10.81,7,0
10,12,4,28,54.76,21,1
13,11,16,25,44.98,21,0
2,3,4,5,14.06,5,0
11,11,20,27,36.33,23,1
5,3,4,9,28.35,9,0
6,5,8,15,39.65,14,0
1,3,4,7,13.4,7,0
3,7,10,12,10.84,10,0
9,13,24,30,42.78,25,1
32,24,14,58,41.45,41,0
3,3,4,8,19.16,8,0
5,5,8,14,15.83,13,0
10,5,8,11,48.47,10,0
8,11,18,23,66.7,19,0
8,13,22,28,22.75,23,0
1,7,10,12,8.8,10,0
23,13,22,31,34.18,26,0
2,5,8,13,22.29,12,0
10,13,22,22,40.19,17,0
7,3,4,8,22.43,8,0
24,7,12,22,30.45,20,0
5,7,10,12,17.83,10,0
13,11,20,25,43,21,0
3,5,8,13,67.09,12,0
26,25,44,60,90.99,49,0
9,15,28,29,54.24,23,0
3,3,4,10,34.58,10,0
1,3,4,6,12.48,6,0
3,3,4,6,25.04,6,0
3,5,8,12,34.03,11,0
4,5,8,12,45.16,11,0
15,25,46,61,105.63,50,0
35,15,26,41,63.17,35,0
4,7,12,14,25.84,12,0
10,9,14,17,21.11,14,0
3,9,16,20,32.36,17,0
4,9,16,19,59.67,16,0
5,7,10,13,23.58,11,0
7,7,12,16,21.63,14,0
25,13,12,38,59.57,31,0
1,3,4,6,13.47,6,0
2,5,8,12,17.5,11,1
1,107,198,219,62.26,167,0
1,73,134,143,56.51,108,0
5,3,4,13,39.87,13,0
24,7,12,28,66.5,26,0
49,21,40,63,66.66,54,1
2,15,20,33,19.75,26,0
9,5,8,14,34.4,13,0
2,7,12,14,10.4,12,0
3,13,24,32,27.29,27,0
1,7,12,16,28.49,14,0
3,9,16,21,15.17,18,0
3,11,20,24,19.33,20,0
2,11,16,19,31.58,15,0
2,3,4,5,25.68,5,0
2,3,4,5,30.71,5,0
2,5,8,10,18.35,9,0
2,5,8,10,18.35,9,0
1,11,20,23,23.89,19,0
4,11,20,21,38.89,17,0
7,7,4,14,41.62,11,0
7,7,4,16,44.89,13,0
2,3,4,7,32.95,7,0
2,3,4,7,32.81,7,0
3,5,6,8,20.9,7,0
30,36,32,78,63.2,53,0
10,3,4,9,65.33,9,0
14,17,24,33,51.55,26,0
8,3,4,7,35.63,7,0
11,11,20,22,47.47,18,0
19,15,28,36,42.11,30,0
12,12,16,26,43.19,21,0
6,7,12,17,41.14,15,0
27,39,62,66,92.24,48,0
13,21,36,39,62.91,30,0
19,15,28,36,41.25,30,0
16,9,16,22,61.13,19,0
32,61,98,108,88.43,79,0
3,3,4,6,8.79,6,0
39,41,80,98,85.6,79,1
2,3,4,6,23.5,6,0
2,9,16,23,13.72,20,0
0,5,8,15,17.84,14,0
0,7,12,13,13.04,11,0
0,7,12,15,15.35,13,0
4,11,18,21,17.53,17,0
0,13,28,25,11.3,20,0
1,7,12,14,14.3,12,0
1,13,22,24,29.59,19,0
7,7,12,16,29.83,14,0
7,11,20,23,32.18,19,0
0,7,12,12,14.12,10,0
0,3,4,8,11.42,8,0
0,7,12,15,15.35,13,0
0,3,4,6,7.57,6,0
0,5,8,12,13.51,11,0
0,3,4,6,16.82,6,0
0,9,16,17,13.02,14,0
0,5,8,15,17.66,14,0
3,3,4,53,100.54,53,0
0,3,4,6,6.5,6,0
0,5,8,15,17.66,14,0
2,5,8,15,33.76,14,0
0,5,8,12,22.64,11,0
0,5,8,13,9.76,12,0
0,9,16,17,16.86,14,0
2,3,4,9,18.15,9,0
0,7,12,13,25.55,11,0
0,97,192,241,46.69,194,0
0,3,4,7,8.57,7,0
0,5,6,9,19.25,8,0
1,13,24,25,12.97,20,0
0,5,8,9,18.88,8,0
0,5,8,12,15.57,11,0
0,3,4,6,16.82,6,0
0,7,12,15,15.35,13,0
0,3,4,9,16.73,9,0
0,5,8,14,25.67,13,0
0,5,8,14,24.59,13,0
0,11,18,20,16.89,16,0
0,15,22,24,15.29,18,0
3,15,26,31,25.26,25,0
1,16,20,42,19.57,34,0
1,15,24,26,15.48,20,0
2,15,28,29,15.12,23,0
1,13,20,21,8.51,16,0
1,9,14,17,8.52,14,0
1,3,4,6,11.82,6,0
2,7,12,13,7.22,11,0
1,9,16,18,8.77,15,0
1,5,8,10,6.02,9,0
1,7,12,14,10.28,12,0
2,11,18,18,9.45,14,0
1,7,12,15,6.88,13,0
1,11,18,21,10.31,17,0
1,3,4,8,11.2,8,0
1,5,8,10,6.38,9,0
2,11,18,23,10.61,19,0
1,11,16,19,8.91,15,0
2,15,24,25,11.15,19,0
1,9,12,14,8.7,11,0
2,13,22,25,7.15,20,0
3,37,56,62,28.02,45,0
1,5,8,10,10.91,9,0
2,17,30,31,10.13,24,0
2,7,12,14,7.8,12,0
1,11,18,21,12.67,17,0
1,11,18,22,11.97,18,0
2,5,8,11,10.25,10,0
1,5,8,11,9.65,10,0
1,5,8,10,9.57,9,0
1,9,16,22,11.47,19,0
1,9,16,18,8.42,15,0
2,17,30,31,9.47,24,0
2,7,12,15,14.41,13,0
0,5,8,11,4.54,10,0
0,5,8,11,4.54,10,0
1,5,8,10,10.76,9,0
1,13,24,32,33.58,27,0
7,85,168,232,170.88,191,0
1,11,20,22,14.61,18,0
3,9,16,21,31.59,18,0
2,5,8,12,20.13,11,0
4,29,56,61,40.52,48,0
1,5,8,11,22.33,10,0
3,23,42,57,49.36,47,0
2,7,12,16,27.6,14,0
1,5,8,9,10.49,8,0
1,5,8,9,10.26,8,0
0,13,24,29,39.03,24,0
2,9,16,25,24.71,22,0
2,21,40,47,25.12,38,0
1,7,12,15,18.99,13,0
9,3,4,8,37.7,8,0
7,8,4,19,34.79,15,1
2,3,4,7,19.12,7,0
11,13,20,27,50.36,22,0
5,5,8,10,19.77,9,0
5,5,8,10,19.77,9,0
1,5,8,11,13.35,10,0
7,3,4,5,11.15,5,0
1,41,48,96,42.16,70,0
5,31,52,58,46.98,44,0
5,31,54,59,49.32,45,0
1,15,24,29,26.75,23,0
0,3,4,7,18.6,7,0
7,11,18,29,63.04,25,0
1,35,52,58,37.29,42,0
1,3,4,6,19.34,6,0
0,5,8,10,12.61,9,0
0,5,8,10,13.67,9,0
1,7,12,14,14.4,12,0
1,3,4,6,10.75,6,0
1,3,4,6,11.86,6,0
5,3,4,9,25.22,9,0
0,3,4,6,13.29,6,0
0,3,4,6,9.51,6,0
0,3,4,6,9.51,6,0
0,3,4,6,9.51,6,0
0,3,4,6,9.51,6,0
0,3,4,6,13.29,6,0
1,5,6,9,30.72,8,0
1,7,8,10,17.8,8,0
0,3,4,5,16.21,5,0
0,5,8,14,14.28,13,0
1,7,12,14,47.13,12,0
1,9,16,22,15.61,19,0
1,11,18,25,18.18,21,0
4,24,28,49,36.82,35,0
1,3,4,5,10.53,5,0
1,5,8,15,41.65,14,0
4,5,8,19,16.59,18,0
1,19,30,35,19.75,27,0
5,69,130,141,70.75,108,0
62,71,140,183,83.06,149,0
1,3,4,6,14.49,6,0
56,71,140,181,79.48,147,0
6,7,12,17,27.15,15,0
4,20,24,48,47.52,38,0
4,11,18,22,29.2,18,0
2,3,4,5,17.79,5,0
